"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"12 000 грн","ЖК вул. Польова, 73","Караваєві Дачі","Солом'янський","1 кімната","30 / 15 / 5 м²","поверх 8 з 22","спец. проект","монолітно-каркасний","2020"
"15 000 грн","ЖК Крістер Град","Мостицький масив","Подільський","1 кімната","50 / 18 / 12 м²","поверх 9 з 25","АППС","утеплена панель","2016"
"25 000 грн","ЖК Respublika","Київ","","1 кімната","42 / 20 / 16 м²","поверх 8 з 8","2021","",""
"6 500 грн","Воскресенка","Дніпровський","Київ","1 кімната","42 / 18 / 9 м²","поверх 5 з 5","хрущівка","цегляний будинок","1963"
"16 900 грн","ЖК Вишиванка","Вишгородський масив","Оболонський","1 кімната","43 / 20 / 11 м²","поверх 5 з 23","спец. проект","монолітно-каркасний","2017"
"13 000 грн","Борщагівка","Святошинський","Київ","1 кімната","36 / 16 / 8 м²","поверх 14 з 16","БПС","утеплена панель","1974"
"7 000 грн","Борщагівка","Святошинський","Київ","1 кімната","50.4 / 17.3 / 10 м²","поверх 7 з 10","спец. проект","цегляний будинок","1993"
"9 500 грн","Харьківський","Дарницький","Київ","1 кімната","25 / 14 / 6 м²","поверх 6 з 8","","",""
"18 000 грн","Нова забудова","Голосіївський","Київ","1 кімната","45 / 20 / 20 м²","поверх 4 з 4","","",""
"15 000 грн","Багринова гора","Голосіївський","Київ","1 кімната","51 / 18 / 12 м²","поверх 14 з 25","","",""
"20 500 грн","Солом'янський","Київ","","1 кімната","41 / 20 / 12 м²","поверх 4 з 22","","",""
"13 000 грн","Теремки-2","Голосіївський","Київ","1 кімната","45 / 18 / 9 м²","поверх 2 з 18","АППС-люкс","утеплена панель","2005"
"13 000 грн","ЖК Welcome Home на Стеценка","Берковець","Святошинський","1 кімната","50 / 22 / 13 м²","поверх 5 з 7","спец. проект","панельні","2017"
"15 000 грн","ЖК Рів'єра Ріверсайд","Дарницький","Київ","1 кімната","36 / 15 / 10 м²","поверх 7 з 10","","",""
"17 000 грн","Липки","Печерський","Київ","1 кімната","40 / 20 / 5 м²","поверх 1 з 5","сталінка","цегляний будинок","1962"
"13 000 грн","ЖК Міністерський","Мінський","Оболонський","1 кімната","44 / 15 / 13 м²","поверх 16 з 24","спец. проект","монолітно-каркасний","2015"
"8 000 грн","Борщагівка","Святошинський","Київ","1 кімната","32 / 18 / 6 м²","поверх 4 з 9","чеський проект","панельні","1969"
"17 000 грн","ЖК Respublika","Теремки","Голосіївський","1 кімната","35 / 1 / 1 м²","поверх 6 з 9","","",""
"14 500 грн","ЖК Кришталеві джерела","Голосіївський","Київ","1 кімната","42 / 17 / 14 м²","поверх 5 з 16","","",""
"9 000 грн","Деміївка","Голосіївський","Київ","1 кімната","39 / 17 / 12 м²","поверх 9 з 14","серія 87","цегляний будинок","1979"
"7 999 грн","ЖК Милославичі","Троєщина","Деснянський","1 кімната","46 / 30 / 10 м²","поверх 17 з 24","АППС","утеплена панель","2011"
"20 000 грн","ЖК Венеція","Теремки-2","Голосіївський","1 кімната","50 / 25 / 20 м²","поверх 2 з 2","спец. проект","монолітно-каркасний","2014"
"20 000 грн","Нивки","Шевченківський","Київ","1 кімната","36 / 12 / 10 м²","поверх 19 з 25","","",""
"9 000 грн","Осокорки","Дарницький","Київ","1 кімната","45 / 18 / 11 м²","поверх 9 з 18","спец. проект","утеплена панель","2001"
"19 085 грн","ЖК Нова Англія","Голосіївський","Київ","1 кімната","41 / 20 / 15 м²","поверх 6 з 17","спец. проект","панельні","2018"
"10 999 грн","Голосіїво","Голосіївський","Київ","1 кімната","39 / 19 / 10 м²","поверх 6 з 6","спец. проект","цегляний будинок","1997"
"9 000 грн","Сирець","Шевченківський","Київ","1 кімната","30 / 17 / 5 м²","поверх 2 з 5","гостинка","цегляний будинок","1972"
"13 500 грн","ЖК вул. Данила Щербаківського (Щербакова), 16","Нивки","Шевченківський","1 кімната","40 / 25 / 5 м²","поверх 4 з 7","спец. проект","монолітно-каркасний","2014"
"9 000 грн","Мінський","Оболонський","Київ","1 кімната","30 / 16 / 7 м²","поверх 7 з 9","гостинка","панельні","1972"
"21 500 грн","Варшавський Мікрорайон","Виноградар","Подільський","1 кімната","48 / 15 / 23 м²","поверх 7 з 19","спец. проект","монолітно-каркасний","2019"
"13 000 грн","ЖК Наш будинок","Ґалаґани","Святошинський","1 кімната","35 / 16 / 12 м²","поверх 8 з 17","","",""
"35 000 грн","ЖК Новопечерська Вежа","Звіринець","Печерський","1 кімната","53 / 16 / 19 м²","поверх 4 з 24","спец. проект","монолітно-каркасний","2020"
"25 000 грн","ЖК Respublika","Теремки","Голосіївський","1 кімната","43 / 13.6 / 16 м²","поверх 7 з 9","2021","",""
"9 500 грн","Оболонь","Оболонський","Київ","1 кімната","36 / 18 / 8 м²","поверх 5 з 9","серія 134","утеплена панель","1979"
"11 000 грн","Солом'янський","Київ","","1 кімната","37 / 18 / 8 м²","поверх 4 з 14","панельні","",""
"12 000 грн","ЖК The Lakes","Голосіївський","Київ","1 кімната","44 / 18 / 9 м²","поверх 22 з 25","АППС","утеплена панель","2018"
