"price","dist1","dist2","dist3","rooms","square","floor","type1","type2","type3"
"19 000 грн","ЖК Friendly House","Микільська Слобідка","Дніпровський","2 кімнати","68 / - / 16 м²","поверх 22 з 25","спец. проект","монолітно-каркасний","2017"
"14 000 грн","ЖК вул. Єлизавети Чавдар, 1","Осокорки","Дарницький","2 кімнати","56 / - / 9 м²","поверх 3 з 12","спец. проект","монолітно-каркасний","2011"
"14 000 грн","Біличі","Святошинський","Київ","2 кімнати","55 / - / 8 м²","поверх 10 з 16","","",""
"45 960 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","56 / - / 40 м²","поверх 10 з 20","спец. проект","монолітно-каркасний","2017"
"45 960 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","77 / - / 30 м²","поверх 5 з 18","спец. проект","монолітно-каркасний","2010"
"34 470 грн","Шевченківський","Київ","","2 кімнати","81 / - / 15 м²","поверх 11 з 25","","",""
"28 725 грн","ЖК Голосіїво","Деміївка","Голосіївський","2 кімнати","87 / - / 1 м²","поверх 1 з 1","спец. проект","монолітно-каркасний","2008"
"29 000 грн","ЖК Botanic Towers","Нова забудова","Шевченківський","2 кімнати","70 / - / 35 м²","поверх 6 з 21","спец. проект","монолітно-каркасний","2008"
"9 000 грн","Село Троєщина","Деснянський","Київ","2 кімнати","54 / - / 10 м²","поверх 4 з 9","панельні","",""
"15 990 грн","Черепанова гора","Печерський","Київ","2 кімнати","50 / - / 10 м²","поверх 5 з 9","цегляний будинок","1970",""
"20 000 грн","Нова забудова","Печерський","Київ","2 кімнати","45 / - / 15 м²","поверх 3 з 7","сталінка","цегляний будинок","1953"
"13 000 грн","Лісовий","Деснянський","Київ","2 кімнати","55 / 30 / 8 м²","поверх 6 з 9","БПС","утеплена панель","1971"
"30 640 грн","ЖК Воздухофлотський квартал","Шулявка","Шевченківський","2 кімнати","56 / 20 / 20 м²","поверх 10 з 26","спец. проект","монолітно-каркасний","2017"
"45 960 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","65 / 45 / 18 м²","поверх 5 з 30","спец. проект","монолітно-каркасний","2012"
"8 000 грн","Караваєві Дачі","Солом'янський","Київ","2 кімнати","48 / 30 / 7 м²","поверх 5 з 9","","",""
"76 600 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","90 / 50 / 25 м²","поверх 3 з 19","спец. проект","монолітно-каркасний","2010"
"38 300 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","60 / 40 / 18 м²","поверх 17 з 30","спец. проект","монолітно-каркасний","2015"
"16 000 грн","ЖК просп. Правди","Подільський","Київ","2 кімнати","43 / 16 / 18 м²","поверх 10 з 25","","",""
"65 110 грн","ЖК Skyline","Нижній Печерськ","Печерський","2 кімнати","70 / 48 / 12 м²","поверх 2 з 25","спец. проект","монолітно-каркасний","2015"
"34 470 грн","Старий Київ","Шевченківський","Київ","2 кімнати","72 / 57 / 13 м²","поверх 4 з 4","дореволюційний","цегляний будинок","1903"
"25 000 грн","ЖК Seven","Позняки","Дарницький","2 кімнати","50 / 25 / 18 м²","поверх 22 з 25","спец. проект","монолітно-каркасний","2019"
"29 000 грн","ЖК Ліпінка","Мостицький масив","Подільський","2 кімнати","81 / 45 / 26 м²","поверх 2 з 6","спец. проект","цегляний будинок","2014"
"12 000 грн","Теремки-1","Голосіївський","Київ","2 кімнати","53 / 30 / 8.1 м²","поверх 10 з 10","серія КС","цегляний будинок","1996"
"17 000 грн","ЖК вул. Єлизавети Чавдар, 3, 5, 7, 9","Осокорки","Дарницький","2 кімнати","80 / 55 / 12 м²","поверх 16 з 25","спец. проект","монолітно-каркасний","2009"
"14 000 грн","Нова забудова","Голосіївський","Київ","2 кімнати","60 / 40 / 12 м²","поверх 3 з 5","сталінка","цегляний будинок","1956"
"25 000 грн","ЖК Артеміда","Північно-Броварський (Комсомольський)","Дніпровський","2 кімнати","80 / 55 / 22 м²","поверх 13 з 25","спец. проект","монолітно-каркасний","2015"
"18 000 грн","Деміївка","Голосіївський","Київ","2 кімнати","82 / 40 / 14 м²","поверх 17 з 18","спец. проект","монолітно-каркасний","2009"
"17 900 грн","ЖК ІТТФ","Київ","","2 кімнати","45 / 15 / 25 м²","поверх 25 з 27","2023","",""
"25 000 грн","Історичний центр","Шевченківський","Київ","2 кімнати","68 / 52 / 8 м²","поверх 1 з 5","дореволюційний","цегляний будинок","1917"
"32 000 грн","ЖК пров. Лабораторний, 6","Черепанова гора","Печерський","2 кімнати","95 / 60 / 10 м²","поверх 10 з 23","спец. проект","монолітно-каркасний","2010"
"15 000 грн","Соцмісто","Дніпровський","Київ","2 кімнати","73 / 40 / 12 м²","поверх 11 з 16","спец. проект","монолітно-каркасний","2001"
"26 044 грн","ЖК Seven","Березняки","Дніпровський","2 кімнати","69 / 35 / 19 м²","поверх 3 з 25","","",""
"8 000 грн","Виноградар","Подільський","Київ","2 кімнати","57 / 30 / 9 м²","поверх 5 з 12","серія КТ","утеплена панель","1980"
"10 000 грн","Північно-Броварський (Комсомольський)","Дніпровський","Київ","2 кімнати","78 / 45 / 12 м²","поверх 6 з 16","спец. проект","монолітно-каркасний","2004"
"22 000 грн","ЖК Great","Дарницький","Київ","2 кімнати","55 / 18 / 20 м²","поверх 23 з 26","","",""
"18 000 грн","ЖК Вікторія","Святошино","Святошинський","2 кімнати","53 / 22 / 17 м²","поверх 12 з 25","спец. проект","монолітно-каркасний","2010"
"7 500 грн","Воскресенка","Дніпровський","Київ","2 кімнати","47 / 30 / 7 м²","поверх 3 з 5","хрущівка","цегляний будинок","1967"
"14 990 грн","ЖК Лісовий-2","Конча-Заспа","Голосіївський","2 кімнати","65 / 35 / 16 м²","поверх 10 з 16","спец. проект","цегляний будинок","2014"
"57 450 грн","Старий Київ","Шевченківський","Київ","2 кімнати","60 / 50 / 8 м²","поверх 3 з 3","дореволюційний","цегляний будинок","1917"
"17 500 грн","ЖК Міністерський","Мінський","Оболонський","2 кімнати","73 / 32 / 11 м²","поверх 20 з 25","спец. проект","монолітно-каркасний","2012"
"11 500 грн","Солом'янка","Солом'янський","Київ","2 кімнати","48 / 27 / 8.5 м²","поверх 15 з 16","БПС","утеплена панель","1978"
"9 500 грн","Первомайський масив","Солом'янський","Київ","2 кімнати","54 / 36 / 8 м²","поверх 3 з 5","сталінка","цегляний будинок","1957"
"8 500 грн","Північно-Броварський (Комсомольський)","Дніпровський","Київ","2 кімнати","50 / 30 / 8 м²","поверх 2 з 5","хрущівка","панельні","1963"
"84 260 грн","ЖК Delmar","Чорна Гора","Київ","2 кімнати","78 / 50 / 20 м²","поверх 15 з 29","2019","",""
"57 067 грн","Нова забудова","Печерський","Київ","2 кімнати","60 / 30 / 15 м²","поверх 2 з 9","цегляний будинок","1972",""
"12 000 грн","Лісовий","Деснянський","Київ","2 кімнати","60 / 54 / 6 м²","поверх 8 з 9","чеський проект","панельні","1971"
"13 000 грн","ЖК вул. Олевська, 5","Новобіличі","Святошинський","2 кімнати","57 / 30 / 12 м²","поверх 26 з 26","спец. проект","монолітно-каркасний","2011"
"122 560 грн","ЖК Новопечерські Липки","Печерський","Київ","2 кімнати","150 / - / 25 м²","поверх 24 з 30","монолітно-каркасний","",""
"34 470 грн","ЖК Новопечерська Вежа","Звіринець","Печерський","2 кімнати","66 / - / 10 м²","поверх 4 з 26","спец. проект","монолітно-каркасний","2020"
"30 602 грн","Нова забудова","Голосіївський","Київ","2 кімнати","80 / - / 25 м²","поверх 5 з 19","цегляний будинок","",""
"23 000 грн","Печерський","Київ","","2 кімнати","60 / - / 8 м²","поверх 5 з 6","цегляний будинок","",""
"30 640 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","45 / - / 17 м²","поверх 19 з 24","спец. проект","монолітно-каркасний","2021"
"28 000 грн","ЖК Печерський квартал","Чорна Гора","Печерський","2 кімнати","98 / - / 13 м²","поверх 6 з 22","спец. проект","монолітно-каркасний","2012"
"16 000 грн","Відрадний","Солом'янський","Київ","2 кімнати","57 / - / 8 м²","поверх 4 з 14","спец. проект","цегляний будинок","1977"
"7 000 грн","Деснянський","Київ","","2 кімнати","65 / - / 9 м²","поверх 3 з 5","","",""
"28 000 грн","Нова забудова","Голосіївський","Київ","2 кімнати","70 / 35 / 15 м²","поверх 6 з 10","цегляний будинок","1973",""
"51 705 грн","ЖК Sherwood","Первомайський масив","Солом'янський","2 кімнати","70 / 40 / 17 м²","поверх 22 з 24","спец. проект","монолітно-каркасний","2016"
"11 999 грн","Лісовий","Деснянський","Київ","2 кімнати","65 / 36 / 14 м²","поверх 16 з 16","серія Т","утеплена панель","2003"
"68 940 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","86 / 50 / 20 м²","поверх 5 з 23","спец. проект","монолітно-каркасний","2017"
"26 000 грн","ЖК Голосіїво","Деміївка","Голосіївський","2 кімнати","86 / 50.5 / 13.6 м²","поверх 18 з 20","спец. проект","монолітно-каркасний","2008"
"8 500 грн","Троєщина","Деснянський","Київ","2 кімнати","52 / 30 / 8 м²","поверх 12 з 16","серія КТ","утеплена панель","1993"
"45 960 грн","Історичний центр","Шевченківський","Київ","2 кімнати","47 / 26 / 13 м²","поверх 12 з 19","дореволюційний","цегляний будинок","1907"
"40 000 грн","ЖК Victory V","Шулявка","Шевченківський","2 кімнати","50 / 18 / 30 м²","поверх 30 з 36","спец. проект","монолітно-каркасний","2018"
"21 000 грн","ЖК вул. Каховська, 60","Микільська Слобідка","Дніпровський","2 кімнати","45 / 14 / 17 м²","поверх 16 з 25","спец. проект","монолітно-каркасний","2018"
"18 000 грн","ЖК Дом на Строителей","Соцмісто","Дніпровський","2 кімнати","65 / 40 / 10 м²","поверх 5 з 9","спец. проект","монолітно-каркасний","2007"
"9 000 грн","Борщагівка","Святошинський","Київ","2 кімнати","53 / 31 / 9 м²","поверх 5 з 16","серія КТ","утеплена панель","1985"
"12 000 грн","Осокорки","Дарницький","Київ","2 кімнати","66 / 46 / 12 м²","поверх 9 з 16","АППС","утеплена панель","2001"
"24 000 грн","ЖК Respublika","Теремки","Голосіївський","2 кімнати","43 / 15 / 17 м²","поверх 3 з 9","спец. проект","монолітно-каркасний","2019"
"49 790 грн","Чорна Гора","Печерський","Київ","2 кімнати","60 / 38 / 11 м²","поверх 18 з 24","","",""
"10 000 грн","Нивки","Шевченківський","Київ","2 кімнати","65 / 36 / 4 м²","поверх 3 з 9","спец. проект","монолітно-каркасний","2001"
"22 000 грн","ЖК Зелений острів-2","Сирець","Шевченківський","2 кімнати","74 / 35 / 15 м²","поверх 6 з 25","спец. проект","монолітно-каркасний","2014"
"9 000 грн","Соцмісто","Дніпровський","Київ","2 кімнати","40 / 32 / 7 м²","поверх 1 з 5","хрущівка","панельні","1961"
"34 470 грн","ЖК Alter Ego","Черепанова гора","Печерський","2 кімнати","65 / 30 / 15 м²","поверх 21 з 24","спец. проект","монолітно-каркасний","2018"
"11 000 грн","Троєщина","Деснянський","Київ","2 кімнати","58 / 35 / 11 м²","поверх 4 з 22","спец. проект","утеплена панель","1988"
"53 620 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","60 / 20 / 35 м²","поверх 3 з 30","спец. проект","монолітно-каркасний","2016"
"9 000 грн","Русанівка","Дніпровський","Київ","2 кімнати","46 / 30 / 9 м²","поверх 13 з 16","БПС","утеплена панель","1970"
"28 990 грн","Печерськ","Печерський","Київ","2 кімнати","43 / 25 / 8 м²","поверх 6 з 6","сталінка","цегляний будинок","1936"
"42 130 грн","ЖК Royal Tower","Нова забудова","Голосіївський","2 кімнати","62 / 29 / 15 м²","поверх 14 з 31","спец. проект","монолітно-каркасний","2016"
"8 000 грн","Березняки","Дніпровський","Київ","2 кімнати","55 / 40 / 7 м²","поверх 9 з 9","чеський проект","панельні","1967"
"10 000 грн","Біличі","Святошинський","Київ","2 кімнати","55 / 30 / 9 м²","поверх 7 з 16","серія КТ","утеплена панель","1993"
"34 470 грн","ЖК Cardinal","Нова забудова","Печерський","2 кімнати","52 / 30 / 20 м²","поверх 7 з 25","спец. проект","монолітно-каркасний","2019"
"12 500 грн","Теремки-1","Голосіївський","Київ","2 кімнати","55 / 30 / 7 м²","поверх 1 з 18","серія КТ","утеплена панель","1989"
"49 790 грн","Печерськ","Печерський","Київ","2 кімнати","50 / - / 10 м²","поверх 11 з 30","","",""
"12 000 грн","Шевченківський","Київ","","2 кімнати","24 / - / 8 м²","поверх 4 з 5","цегляний будинок","",""
"15 000 грн","Осокорки","Дарницький","Київ","2 кімнати","70 / - / 15 м²","поверх 6 з 16","спец. проект","цегляний будинок","1999"
"28 725 грн","ЖК Русанівська Гавань","Микільська Слобідка","Дніпровський","2 кімнати","72 / - / 16 м²","поверх 6 з 25","спец. проект","монолітно-каркасний","2021"
"29 500 грн","ЖК Cardinal","Нова забудова","Печерський","2 кімнати","50 / - / 10 м²","поверх 9 з 24","спец. проект","монолітно-каркасний","2019"
"38 300 грн","ЖК Cardinal","Нова забудова","Печерський","2 кімнати","55 / - / 20 м²","поверх 11 з 24","спец. проект","монолітно-каркасний","2019"
"13 000 грн","Харьківський","Дарницький","Київ","2 кімнати","58 / - / 9 м²","поверх 1 з 16","серія КТ","утеплена панель","1987"
"18 000 грн","ЖК Міністерський","Мінський","Оболонський","2 кімнати","70 / - / 20 м²","поверх 17 з 25","спец. проект","монолітно-каркасний","2015"
"23 000 грн","ЖК Нова Англія","Голосіїво","Голосіївський","2 кімнати","51 / 26 / 18 м²","поверх 18 з 19","спец. проект","панельні","2021"
"30 000 грн","Історичний центр","Шевченківський","Київ","2 кімнати","57 / 34 / 7 м²","поверх 3 з 5","спец. проект","цегляний будинок","1969"
"45 960 грн","Нова забудова","Шевченківський","Київ","2 кімнати","60 / 37 / 12 м²","поверх 7 з 9","совмін","цегляний будинок","1972"
"21 000 грн","ЖК Адмірал","Біличі","Святошинський","2 кімнати","86 / 51 / 25 м²","поверх 19 з 23","спец. проект","монолітно-каркасний","2009"
"13 000 грн","Оболонь","Оболонський","Київ","2 кімнати","52 / 30 / 7 м²","поверх 5 з 12","серія 134","утеплена панель","1982"
"17 000 грн","Осокорки","Дарницький","Київ","2 кімнати","82 / 45 / 17 м²","поверх 7 з 14","","",""
"11 500 грн","Шулявка","Шевченківський","Київ","2 кімнати","52 / - / 8 м²","поверх 2 з 5","сталінка","цегляний будинок","1956"
"16 000 грн","ЖК вул. Княжий Затон, 9","Позняки","Дарницький","2 кімнати","73 / - / 12 м²","поверх 19 з 24","спец. проект","монолітно-каркасний","2012"
"7 999 грн","Відрадний","Солом'янський","Київ","2 кімнати","50 / - / 7 м²","поверх 3 з 3","сталінка","цегляний будинок","1961"
"7 500 грн","Лісовий","Деснянський","Київ","2 кімнати","45 / - / 6 м²","поверх 1 з 9","чеський проект","панельні","1972"
"24 000 грн","мкрн Позняки-4а","Позняки","Дарницький","2 кімнати","79 / - / 15 м²","поверх 22 з 25","спец. проект","монолітно-каркасний","2015"
"57 450 грн","ЖК Richmond","Нижній Печерськ","Печерський","2 кімнати","85 / - / 20 м²","поверх 6 з 24","спец. проект","монолітно-каркасний","2017"
"36 385 грн","ЖК Французький квартал","Нижній Печерськ","Печерський","2 кімнати","72 / 50 / 10 м²","поверх 14 з 25","спец. проект","монолітно-каркасний","2016"
"26 000 грн","ЖК Зелений острів","Сирець","Шевченківський","2 кімнати","75 / 40 / 10 м²","поверх 4 з 21","спец. проект","монолітно-каркасний","2013"
"16 500 грн","ЖК Міністерський","Мінський","Оболонський","2 кімнати","60 / 34 / 14 м²","поверх 13 з 24","спец. проект","монолітно-каркасний","2015"
"28 725 грн","ЖК Silver Breeze","Березняки","Дніпровський","2 кімнати","70 / 35 / 12 м²","поверх 12 з 30","спец. проект","монолітно-каркасний","2009"
"14 000 грн","ЖК Перовський","Воскресенка","Дніпровський","2 кімнати","63 / 25 / 15 м²","поверх 4 з 18","спец. проект","монолітно-каркасний","2012"
"47 875 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","60 / 35 / 20 м²","поверх 21 з 25","спец. проект","монолітно-каркасний","2019"
"14 000 грн","Черепанова гора","Печерський","Київ","2 кімнати","50 / 28 / 12 м²","поверх 1 з 9","панельні","1967",""
"57 450 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","60 / 30 / 25 м²","поверх 5 з 24","спец. проект","монолітно-каркасний","2017"
"45 960 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","67 / - / 15 м²","поверх 3 з 30","монолітно-каркасний","",""
"45 000 грн","ЖК Manhattan city","Київ","","2 кімнати","100 / 80 / 20 м²","поверх 33 з 35","2021","",""
"53 620 грн","ЖК вул. Ділова, 2б","Черепанова гора","Печерський","2 кімнати","105 / 75 / 25 м²","поверх 23 з 25","спец. проект","монолітно-каркасний","2012"
"17 999 грн","ЖК Silver Breeze","Березняки","Дніпровський","2 кімнати","68 / 35 / 15 м²","поверх 17 з 28","спец. проект","монолітно-каркасний","2007"
"7 000 грн","Сирець","Шевченківський","Київ","2 кімнати","25 / 19 / 5 м²","поверх 3 з 9","гостинка","цегляний будинок","1967"
"25 000 грн","ЖК West House","Деміївка","Голосіївський","2 кімнати","63 / 40 / 10 м²","поверх 2 з 16","","",""
"12 000 грн","Святошино","Святошинський","Київ","2 кімнати","50 / 32 / 8 м²","поверх 8 з 9","серія 96","утеплена панель","1988"
"9 000 грн","Березняки","Дніпровський","Київ","2 кімнати","48 / 29 / 7 м²","поверх 3 з 9","чеський проект","панельні","1970"
"17 000 грн","Куренівка","Оболонський","Київ","2 кімнати","73 / 50 / 10 м²","поверх 11 з 25","","",""
"22 000 грн","ЖК Сирецькі сади","Подільський","Київ","2 кімнати","70 / 30 / 20 м²","поверх 2 з 24","","",""
"38 300 грн","Історичний центр","Шевченківський","Київ","2 кімнати","50 / 30 / 10 м²","поверх 2 з 4","дореволюційний","цегляний будинок","1894"
"9 000 грн","Лісовий","Деснянський","Київ","2 кімнати","50 / 30 / 8 м²","поверх 4 з 9","чеський проект","панельні","1970"
"61 280 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","63 / 39 / 17 м²","поверх 21 з 24","спец. проект","монолітно-каркасний","2017"
"9 500 грн","Харьківський","Дарницький","Київ","2 кімнати","50 / 30 / 6 м²","поверх 7 з 9","серія 134","утеплена панель","1987"
"34 470 грн","ЖК Квартет","Солом'янка","Солом'янський","2 кімнати","74 / 50 / 24 м²","поверх 18 з 23","спец. проект","монолітно-каркасний","2016"
"24 000 грн","Місто Квітів. Парковий квартал","Сирець","Подільський","2 кімнати","66 / 32.9 / 12.4 м²","поверх 14 з 16","спец. проект","монолітно-каркасний","2017"
"36 000 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","78 / 45 / 12 м²","поверх 5 з 14","спец. проект","монолітно-каркасний","2017"
"49 790 грн","ЖК Бульвар Фонтанів","Нова забудова","Печерський","2 кімнати","57 / - / 20 м²","поверх 2 з 10","панельні","",""
"27 000 грн","Нижній Печерськ","Печерський","Київ","2 кімнати","60 / - / 10 м²","поверх 1 з 5","сталінка","цегляний будинок","1940"
"17 000 грн","Шевченківський","Київ","","2 кімнати","30 / - / 12 м²","поверх 3 з 9","","",""
"10 000 грн","Деснянський","Київ","","2 кімнати","50 / - / 10 м²","поверх 12 з 16","","",""
"15 000 грн","Соцмісто","Дніпровський","Київ","2 кімнати","45 / 30 / 8 м²","поверх 2 з 5","хрущівка","панельні","1961"
"61 280 грн","ЖК Park Avenue VIP","Деміївка","Голосіївський","2 кімнати","62 / 30 / 20 м²","поверх 3 з 21","","",""
"17 000 грн","Нова забудова","Голосіївський","Київ","2 кімнати","50 / 40 / 7 м²","поверх 5 з 10","спец. проект","цегляний будинок","1973"
"6 999 грн","Троєщина","Деснянський","Київ","2 кімнати","54 / 35 / 9 м²","поверх 14 з 16","серія Т","утеплена панель","1995"
"13 500 грн","Нова Дарниця","Дарницький","Київ","2 кімнати","71.4 / 39 / 11 м²","поверх 7 з 18","спец. проект","монолітно-каркасний","2000"
"25 000 грн","Печерськ","Печерський","Київ","2 кімнати","56 / 32 / 11 м²","поверх 3 з 6","сталінка","цегляний будинок","1957"
"17 000 грн","Лівобережний масив","Дніпровський","Київ","2 кімнати","70 / 25 / 21 м²","поверх 9 з 9","спец. проект","цегляний будинок","1968"
"20 000 грн","Місто Квітів. Парковий квартал","Сирець","Подільський","2 кімнати","62 / 48 / 12 м²","поверх 3 з 24","спец. проект","монолітно-каркасний","2017"
"10 000 грн","Ґалаґани","Святошинський","Київ","2 кімнати","45 / 30 / 7 м²","поверх 4 з 9","чеський проект","панельні","1971"
"25 000 грн","ЖК Микитська Слобода","Відрадний","Солом'янський","2 кімнати","70 / 35 / 15 м²","поверх 16 з 26","спец. проект","монолітно-каркасний","2016"
"28 000 грн","ЖК Изумрудный","Солом'янка","Солом'янський","2 кімнати","95 / 20 / 50 м²","поверх 22 з 25","спец. проект","монолітно-каркасний","2010"
"45 000 грн","Чорна Гора","Печерський","Київ","2 кімнати","70 / 37 / 20 м²","поверх 3 з 24","","",""
"15 000 грн","Оболонь","Оболонський","Київ","2 кімнати","56 / 18 / 8 м²","поверх 9 з 9","серія 96","утеплена панель","1980"
"76 600 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","76 / 47 / 20 м²","поверх 16 з 24","спец. проект","монолітно-каркасний","2019"
"10 000 грн","Лісовий","Деснянський","Київ","2 кімнати","45 / 32 / 7 м²","поверх 5 з 9","цегляний будинок","1969",""
"7 500 грн","Воскресенка","Дніпровський","Київ","2 кімнати","48 м²","поверх 3 з 5","хрущівка","панельні","1964"
"65 110 грн","ЖК Бульвар Фонтанів","Нижній Печерськ","Печерський","2 кімнати","62 / - / 28 м²","поверх 9 з 20","спец. проект","монолітно-каркасний","2019"
"30 000 грн","ЖК Елегант","Нова забудова","Шевченківський","2 кімнати","52 / - / 23 м²","поверх 27 з 32","спец. проект","монолітно-каркасний","2013"
"134 050 грн","Печерськ","Печерський","Київ","2 кімнати","150 / - / 20 м²","поверх 28 з 30","монолітно-каркасний","",""
"9 950 грн","Шевченківський","Київ","","2 кімнати","43 / - / 6 м²","поверх 1 з 5","цегляний будинок","",""
"26 810 грн","ЖК Standard One","Голосіїво","Голосіївський","2 кімнати","60 / - / 21 м²","поверх 16 з 25","спец. проект","цегляний будинок","2019"
"11 000 грн","Позняки","Дарницький","Київ","2 кімнати","57 / - / 8 м²","поверх 12 з 16","серія КТ","утеплена панель","1993"
"38 300 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","55 / - / 10 м²","поверх 4 з 18","спец. проект","монолітно-каркасний","2013"
"24 895 грн","ЖК вул. Вірменська, 6а","Харьківський","Дарницький","2 кімнати","78 / 50 / 14 м²","поверх 5 з 25","спец. проект","монолітно-каркасний","2016"
"12 000 грн","Новобіличі","Святошинський","Київ","2 кімнати","55 / 30 / 8 м²","поверх 15 з 16","БПС","утеплена панель","1981"
"14 500 грн","Шулявка","Солом'янський","Київ","2 кімнати","42 / 21 / 7 м²","поверх 2 з 2","цегляний будинок","",""
"25 000 грн","ЖК Деміївка","Деміївка","Голосіївський","2 кімнати","53 / 22 / 15 м²","поверх 5 з 20","спец. проект","монолітно-каркасний","2017"
"30 602 грн","Липки","Печерський","Київ","2 кімнати","55 / 40 / 10 м²","поверх 4 з 6","дореволюційний","цегляний будинок","1911"
"25 000 грн","ЖК Зарічний","Позняки","Дарницький","2 кімнати","65 / 40 / 25 м²","поверх 8 з 25","спец. проект","монолітно-каркасний","2015"
"39 000 грн","ЖК Campus","КПІ","Солом'янський","2 кімнати","71 / 36 / 15 м²","поверх 2 з 25","спец. проект","монолітно-каркасний","2020"
"53 620 грн","ЖК Французький квартал 2","Нова забудова","Печерський","2 кімнати","60 / 50 / 10 м²","поверх 6 з 9","спец. проект","монолітно-каркасний","2017"
"45 960 грн","ЖК Новопечерські Липки","Чорна Гора","Печерський","2 кімнати","48 / 30 / 9 м²","поверх 7 з 18","спец. проект","монолітно-каркасний","2014"
"9 999 грн","Троєщина","Деснянський","Київ","2 кімнати","55 / 30 / 10 м²","поверх 6 з 16","серія Т","утеплена панель","1989"
"16 000 грн","ЖК Ревуцький","Харьківський","Дарницький","2 кімнати","73 / 37 / 14 м²","поверх 14 з 26","панельні","",""
"9 000 грн","Борщагівка","Святошинський","Київ","2 кімнати","58 / 40 / 7 м²","поверх 4 з 5","хрущівка","цегляний будинок","1970"
"14 000 грн","Нивки","Подільський","Київ","2 кімнати","45 / 28 / 7.7 м²","поверх 5 з 9","панельні","1966",""
"29 000 грн","Клубний будинок „Чорногорія“","Чорна Гора","Печерський","2 кімнати","45 / 26 / 13 м²","поверх 3 з 4","спец. проект","монолітно-каркасний","2015"
"14 000 грн","ЖК Молодіжний квартал","Осокорки","Дарницький","2 кімнати","66 / 30 / 10 м²","поверх 14 з 25","спец. проект","монолітно-каркасний","2014"
"30 640 грн","Липки","Печерський","Київ","2 кімнати","40 / 20 / 10 м²","поверх 2 з 5","дореволюційний","цегляний будинок","1911"
"12 000 грн","Лісовий","Деснянський","Київ","2 кімнати","55 / 29 / 8.3 м²","поверх 8 з 16","серія Т","утеплена панель","2003"
"11 000 грн","Позняки","Дарницький","Київ","2 кімнати","54 / 27 / 14 м²","поверх 23 з 25","спец. проект","монолітно-каркасний","2005"
"25 000 грн","Шевченківський","Київ","","2 кімнати","45 / 35 / 5 м²","поверх 2 з 5","","",""
"25 000 грн","ЖК Академмістечко","Біличі","Святошинський","2 кімнати","78 / 35 / 16 м²","поверх 8 з 11","спец. проект","монолітно-каркасний","2014"
"65 110 грн","Клубний будинок „Chelsea Tower“","Черепанова гора","Печерський","2 кімнати","88 / 45 / 25 м²","поверх 5 з 25","спец. проект","цегляний будинок","2014"
"20 000 грн","Голосіївський","Київ","","2 кімнати","75 / - / 18 м²","поверх 2 з 16","панельні","",""
"12 000 грн","Оболонь","Оболонський","Київ","2 кімнати","54 / - / 7 м²","поверх 8 з 9","серія 96","утеплена панель","1977"
"7 500 грн","Троєщина","Деснянський","Київ","2 кімнати","55 / - / 8 м²","поверх 10 з 16","серія КТ","утеплена панель","1986"
"61 280 грн","Поділ","Подільський","Київ","2 кімнати","73 / - / 20 м²","поверх 2 з 10","","",""
"28 725 грн","ЖК вул. Євгена Коновальця (Щорса), 36в","Нижній Печерськ","Печерський","2 кімнати","83 / - / 15.7 м²","поверх 15 з 25","спец. проект","монолітно-каркасний","2011"
"30 640 грн","ЖК Метрополіс","Голосіївський","Київ","2 кімнати","68 / 46 / 15 м²","поверх 7 з 34","","",""
"36 385 грн","ЖК RiverStone","Позняки","Дарницький","2 кімнати","76 / 40 / 20 м²","поверх 4 з 23","спец. проект","монолітно-каркасний","2016"
"32 000 грн","ЖК Златоустівський","Солдатська слобідка","Шевченківський","2 кімнати","84 / 35 / 12 м²","поверх 7 з 9","спец. проект","монолітно-каркасний","2014"
"53 620 грн","ЖК Royal Tower","Нова забудова","Голосіївський","2 кімнати","67 / 40 / 20 м²","поверх 24 з 32","спец. проект","монолітно-каркасний","2016"
"18 000 грн","ЖК просп. Правди","Виноградар","Подільський","2 кімнати","50 / 30 / 20 м²","поверх 17 з 25","","",""
"45 960 грн","ЖК Alter Ego","Черепанова гора","Печерський","2 кімнати","77 / 50 / 27 м²","поверх 22 з 25","спец. проект","монолітно-каркасний","2018"
"23 000 грн","ЖК Деміївка","Деміївка","Голосіївський","2 кімнати","54 / 34 / 9 м²","поверх 12 з 20","спец. проект","монолітно-каркасний","2017"
"8 000 грн","Дніпровський","Київ","","2 кімнати","48 / - / 7 м²","поверх 4 з 5","цегляний будинок","",""
