price,district,rooms,floor,metro,total_area,kitchen_area,floor_total
18900,Дніпровський,3,14.0,1,104.0,18.0,24.0
14000,Дарницький,1,18.0,1,57.0,15.0,30.0
38300,Печерський,2,13.0,1,60.0,19.0,25.0
45960,Печерський,4,3.0,1,160.0,25.0,6.0
68940,Дніпровський,3,9.0,1,183.0,57.0,10.0
30640,Печерський,2,11.0,1,47.0,15.0,25.0
27000,Голосіївський,2,2.0,1,55.0,15.0,5.0
20000,Шевченківський,1,22.0,1,37.0,12.0,26.0
30640,Подільський,2,4.0,1,121.0,20.0,8.0
10000,Шевченківський,1,3.0,1,35.0,6.0,5.0
28000,Печерський,3,7.0,1,63.0,9.0,9.0
25999,Голосіївський,2,4.0,1,76.0,18.0,18.0
229800,Печерський,5,16.0,1,193.0,14.0,17.0
191500,Печерський,5,4.0,1,186.0,45.0,14.0
50000,Дарницький,1,25.0,1,45.0,8.0,26.0
15999,Дарницький,1,7.0,1,60.0,15.0,24.0
6000,Голосіївський,1,2.0,1,40.0,8.0,12.0
114900,Печерський,3,18.0,1,155.0,15.0,25.0
10000,Голосіївський,1,5.0,1,35.0,9.0,5.0
38300,Шевченківський,4,17.0,1,150.0,15.0,18.0
36385,Подільський,2,3.0,1,65.0,10.0,4.0
18000,Шевченківський,2,3.0,1,55.0,10.0,5.0
40000,Печерський,3,5.0,1,120.0,16.0,6.0
16500,Печерський,1,2.0,1,27.0,1.0,11.0
10000,Оболонський,1,4.0,1,37.0,9.0,9.0
32555,Голосіївський,2,13.0,1,70.0,15.0,26.0
42130,Голосіївський,1,16.0,1,48.0,10.0,24.0
11000,Оболонський,1,2.0,1,33.5,7.5,9.0
19000,Дарницький,3,7.0,1,79.0,12.0,16.0
21000,Шевченківський,2,3.0,1,45.0,8.0,5.0
12000,Голосіївський,1,10.0,1,43.0,12.0,25.0
35000,Шевченківський,3,15.0,1,110.0,20.0,18.0
57450,Печерський,3,3.0,1,96.0,12.0,5.0
38300,Дарницький,4,23.0,1,160.0,20.0,25.0
31000,Голосіївський,3,10.0,1,122.0,15.5,16.0
49790,Печерський,1,13.0,1,69.0,35.0,24.0
57254,Печерський,2,16.0,1,58.0,15.0,21.0
19000,Голосіївський,2,22.0,1,80.0,13.0,25.0
47711,Шевченківський,2,17.0,1,55.0,15.0,19.0
45803,Печерський,2,9.0,1,70.9,17.3,25.0
13999,Дарницький,1,20.0,1,37.0,9.0,25.0
13000,Дарницький,1,9.0,1,38.0,9.0,25.0
95422,Печерський,1,7.0,1,58.0,17.0,22.0
25574,Дарницький,2,12.0,1,63.0,20.0,25.0
114507,Голосіївський,2,16.0,1,100.0,5.0,25.0
32444,Голосіївський,2,2.0,1,40.0,11.0,9.0
17000,Голосіївський,1,18.0,1,30.0,17.0,25.0
38169,Дарницький,1,23.0,1,65.0,25.0,23.0
25000,Дарницький,1,10.0,1,43.0,10.0,26.0
38169,Голосіївський,1,9.0,1,48.0,10.0,24.0
41986,Печерський,2,10.0,1,58.0,17.0,24.0
49238,Печерський,2,20.0,1,90.0,15.0,24.0
12000,Печерський,2,2.0,1,58.0,8.0,9.0
16000,Оболонський,1,3.0,1,36.0,9.0,9.0
22000,Шевченківський,1,24.0,1,46.0,13.0,25.0
38169,Шевченківський,2,16.0,1,76.0,23.0,25.0
40269,Печерський,2,11.0,1,55.0,10.0,24.0
36261,Дарницький,2,24.0,1,65.0,20.0,24.0
8500,Оболонський,1,9.0,1,36.0,6.0,9.0
16999,Печерський,2,5.0,1,46.0,8.0,5.0
34352,Солом'янський,2,9.0,1,50.0,15.0,25.0
26719,Печерський,2,4.0,1,93.0,15.0,6.0
34352,Шевченківський,2,16.0,1,76.0,35.0,24.0
72521,Печерський,2,3.0,1,72.0,20.0,10.0
41986,Печерський,2,12.0,1,54.0,18.0,26.0
53437,Печерський,2,3.0,1,57.0,19.0,19.0
17999,Печерський,2,5.0,1,50.0,7.0,5.0
40841,Печерський,1,2.0,1,42.0,12.0,24.0
23000,Голосіївський,1,2.0,1,40.0,15.0,8.0
36261,Печерський,1,7.0,1,48.0,12.0,10.0
34352,Печерський,1,19.0,1,40.0,20.0,24.0
15000,Дніпровський,2,2.0,1,41.0,8.0,5.0
11999,Дніпровський,1,7.0,1,47.0,12.0,22.0
38169,Печерський,2,4.0,1,55.0,16.0,23.0
16000,Дарницький,2,16.0,1,75.0,15.0,25.0
10000,Голосіївський,2,3.0,1,50.0,8.0,9.0
18000,Печерський,1,4.0,1,50.0,10.0,9.0
7000,Святошинський,1,4.0,1,23.0,5.0,5.0
35000,Дарницький,1,3.0,1,60.0,25.0,25.0
10000,Голосіївський,2,12.0,1,60.0,12.0,16.0
18000,Шевченківський,2,20.0,1,40.0,16.0,25.0
12000,Шевченківський,2,9.0,1,56.0,8.0,9.0
22000,Шевченківський,1,15.0,1,52.0,15.0,25.0
11000,Дніпровський,1,8.0,1,45.0,12.0,26.0
32444,Печерський,2,2.0,1,59.0,15.0,11.0
28627,Печерський,1,20.0,1,61.0,17.0,20.0
10500,Шевченківський,2,6.0,1,50.0,8.0,9.0
13900,Дарницький,2,11.0,1,80.0,15.0,24.0
13000,Голосіївський,1,11.0,1,51.0,14.0,16.0
16000,Дарницький,1,2.0,1,36.0,12.0,26.0
25000,Подільський,1,3.0,1,49.5,7.0,6.0
14000,Голосіївський,1,2.0,1,35.0,8.0,16.0
30000,Печерський,1,9.0,1,52.0,21.0,25.0
7000,Шевченківський,1,3.0,1,40.0,8.0,5.0
17500,Шевченківський,1,4.0,1,40.0,10.0,32.0
14500,Дніпровський,2,14.0,1,39.0,6.0,22.0
15000,Голосіївський,2,2.0,1,45.0,6.0,4.0
17000,Святошинський,2,5.0,1,58.0,9.0,5.0
12500,Дарницький,1,10.0,1,48.0,10.0,10.0
18500,Дарницький,1,17.0,1,45.0,20.0,25.0
32444,Подільський,1,10.0,1,55.0,8.0,10.0
11500,Дарницький,1,4.0,1,37.0,10.0,25.0
15000,Шевченківський,1,2.0,1,30.0,6.0,5.0
29000,Шевченківський,2,5.0,1,56.0,1.0,5.0
14500,Дарницький,1,8.0,1,40.0,10.0,10.0
11900,Шевченківський,1,4.0,1,31.0,6.0,5.0
27000,Голосіївський,2,12.0,1,85.0,15.0,15.0
17000,Голосіївський,1,18.0,1,30.0,7.0,25.0
12000,Дніпровський,1,19.0,1,45.0,15.0,25.0
14000,Голосіївський,1,11.0,1,44.0,12.0,18.0
53437,Голосіївський,2,5.0,1,65.0,12.0,30.0
38000,Печерський,2,8.0,1,64.0,24.0,24.0
13000,Голосіївський,1,5.0,1,38.0,10.0,24.0
12000,Голосіївський,2,7.0,1,50.0,9.0,9.0
16500,Голосіївський,2,5.0,1,56.0,8.0,5.0
11000,Голосіївський,1,4.0,1,42.0,10.0,9.0
16000,Голосіївський,1,5.0,1,44.0,24.0,16.0
38000,Печерський,2,9.0,1,64.0,25.0,24.0
22000,Шевченківський,1,4.0,1,43.0,10.0,25.0
11000,Дніпровський,2,1.0,1,46.0,7.0,5.0
10000,Оболонський,1,1.0,1,35.0,9.0,9.0
458026,Шевченківський,2,5.0,1,55.0,7.0,16.0
47711,Печерський,2,2.0,1,60.0,20.0,11.0
10000,Дарницький,1,11.0,1,38.0,10.3,20.0
11000,Дарницький,1,6.0,1,37.0,9.0,25.0
14000,Святошинський,2,10.0,1,40.0,9.0,10.0
20000,Голосіївський,1,5.0,1,42.0,18.0,7.0
16500,Святошинський,1,11.0,1,37.0,12.0,16.0
13000,Дарницький,1,8.0,1,46.0,12.0,25.0
25000,Печерський,2,8.0,1,98.0,17.0,22.0
8000,Голосіївський,2,3.0,1,46.0,6.0,5.0
40000,Печерський,2,15.0,1,105.0,30.0,24.0
12000,Печерський,1,13.0,1,45.0,8.0,18.0
8500,Дарницький,1,6.0,1,45.0,10.0,18.0
10000,Дарницький,2,7.0,1,79.0,10.0,16.0
11499,Дарницький,1,4.0,1,35.0,10.0,25.0
17500,Дніпровський,1,11.0,1,47.0,16.0,25.0
8500,Дарницький,1,16.0,1,45.0,8.0,16.0
14000,Дарницький,1,18.0,1,47.0,12.0,25.0
13500,Голосіївський,1,7.0,1,33.0,6.0,9.0
19999,Голосіївський,1,5.0,1,51.0,15.0,25.0
13000,Дарницький,1,18.0,1,37.0,13.0,25.0
13499,Дарницький,1,18.0,1,38.0,17.0,25.0
8000,Печерський,1,2.0,1,21.0,,9.0
9000,Святошинський,1,6.0,1,41.0,7.0,10.0
8500,Святошинський,1,2.0,1,27.0,,9.0
18000,Подільський,2,2.0,1,45.0,,4.0
49620,Печерський,2,10.0,1,55.0,25.0,25.0
38169,Голосіївський,2,11.0,1,50.0,20.0,22.0
21000,Голосіївський,2,2.0,1,55.0,10.0,5.0
49620,Печерський,1,12.0,1,55.0,18.0,28.0
13000,Дарницький,2,7.0,1,55.0,8.0,9.0
13000,Шевченківський,1,21.0,1,27.0,7.0,32.0
18000,Дарницький,2,5.0,1,57.0,15.0,25.0
30000,Дніпровський,2,15.0,1,55.0,13.0,30.0
20000,Печерський,2,4.0,1,50.0,9.0,9.0
8500,Святошинський,2,2.0,1,45.0,6.0,5.0
13000,Дарницький,2,16.0,1,75.0,14.0,23.0
5152782,Шевченківський,1,5.0,1,50.0,15.0,34.0
14000,Святошинський,2,7.0,1,87.0,19.0,12.0
57254,Печерський,2,3.0,1,90.0,20.0,19.0
32444,Печерський,1,2.0,1,57.0,15.0,15.0
45803,Печерський,2,10.0,1,75.0,15.0,25.0
16500,Дарницький,2,22.0,1,70.0,12.8,23.0
76338,Печерський,2,17.0,1,95.0,20.0,24.0
14000,Святошинський,1,19.0,1,45.0,13.0,25.0
30536,Голосіївський,2,8.0,1,67.0,25.0,17.0
45803,Печерський,2,2.0,1,57.0,20.0,10.0
26719,Голосіївський,1,8.0,1,30.0,5.0,25.0
38169,Голосіївський,2,6.0,1,92.0,20.0,24.0
57254,Печерський,2,12.0,1,87.0,18.0,18.0
34352,Шевченківський,1,33.0,1,45.0,10.0,34.0
95422,Печерський,2,14.0,1,88.0,20.0,26.0
52000,Подільський,2,6.0,1,89.0,15.0,8.0
20000,Печерський,2,3.0,1,50.0,10.0,9.0
38169,Шевченківський,2,10.0,1,85.0,45.0,25.0
35001,Печерський,1,16.0,1,50.0,12.0,24.0
13500,Шевченківський,2,4.0,1,42.0,8.0,5.0
26719,Печерський,2,2.0,1,60.0,13.0,18.0
33000,Голосіївський,2,19.0,1,89.4,20.0,22.0
18999,Дарницький,1,10.0,1,41.0,12.0,25.0
27000,Печерський,2,15.0,1,83.0,12.0,25.0
25000,Печерський,2,5.0,1,44.0,7.4,7.0
55307,Голосіївський,2,6.0,1,65.0,25.0,23.0
49620,Печерський,2,22.0,1,55.0,18.0,24.0
122141,Печерський,2,3.0,1,73.0,10.0,26.0
16000,Шевченківський,1,5.0,1,32.0,6.0,5.0
41604,Шевченківський,1,8.0,1,50.0,20.0,14.0
57254,Печерський,2,15.0,1,65.0,18.0,30.0
16000,Печерський,1,3.0,1,30.0,7.0,5.0
30536,Шевченківський,2,1.0,1,40.0,15.0,4.0
7000,Оболонський,1,6.0,1,32.0,7.0,9.0
17999,Шевченківський,2,5.0,1,46.0,7.0,9.0
29000,Печерський,2,17.0,1,82.3,30.4,25.0
45803,Оболонський,2,17.0,1,90.0,22.0,26.0
18000,Оболонський,2,5.0,1,50.0,7.0,9.0
5000,Святошинський,1,4.0,1,25.0,3.0,5.0
15000,Оболонський,1,5.0,1,57.0,8.0,9.0
7999,Оболонський,1,3.0,1,40.0,7.0,9.0
17000,Голосіївський,2,5.0,1,45.0,11.0,9.0
10500,Шевченківський,1,1.0,1,24.0,3.0,5.0
19000,Святошинський,1,23.0,1,42.0,15.0,27.0
20000,Печерський,2,3.0,1,65.0,10.0,7.0
11000,Оболонський,1,8.0,1,30.0,6.0,9.0
22000,Печерський,2,4.0,1,60.0,7.0,12.0
11000,Оболонський,1,2.0,1,30.0,8.0,9.0
9800,Оболонський,1,8.0,1,34.0,7.5,9.0
11500,Дарницький,1,18.0,1,56.0,12.0,25.0
32444,Печерський,2,4.0,1,54.0,18.0,23.0
53437,Печерський,2,12.0,1,75.0,23.0,25.0
13500,Оболонський,2,5.0,1,46.0,7.0,9.0
8000,Дарницький,1,7.0,1,30.0,7.5,9.0
11900,Оболонський,2,2.0,1,46.0,7.0,9.0
23000,Дарницький,2,11.0,1,45.0,18.0,26.0
9500,Дарницький,1,6.0,1,25.0,6.0,8.0
18000,Голосіївський,1,4.0,1,45.0,20.0,4.0
18000,Печерський,2,4.0,1,44.3,7.5,5.0
13000,Голосіївський,1,2.0,1,45.0,9.0,18.0
15000,Дарницький,1,7.0,1,36.0,10.0,10.0
17000,Печерський,1,1.0,1,40.0,5.0,5.0
83972,Голосіївський,2,10.0,1,60.0,25.0,23.0
9000,Шевченківський,2,4.0,1,45.0,7.0,5.0
41986,Голосіївський,2,14.0,1,84.0,16.0,15.0
19085,Дарницький,2,8.0,1,54.0,12.0,10.0
15000,Дарницький,2,16.0,1,79.0,12.0,16.0
23000,Дарницький,2,15.0,1,45.0,18.0,26.0
17000,Голосіївський,1,6.0,1,35.0,1.0,9.0
9000,Голосіївський,1,9.0,1,39.0,12.0,14.0
10000,Оболонський,2,5.0,1,55.0,7.0,9.0
7900,Шевченківський,2,3.0,1,46.0,7.0,5.0
20000,Шевченківський,1,19.0,1,36.0,10.0,25.0
9000,Дарницький,1,9.0,1,45.0,11.0,18.0
38169,Печерський,2,3.0,1,53.0,25.0,5.0
12000,Шевченківський,2,4.0,1,45.0,6.0,5.0
18000,Дарницький,2,20.0,1,70.0,12.0,25.0
10999,Голосіївський,1,6.0,1,39.0,10.0,6.0
9000,Шевченківський,1,2.0,1,30.0,5.0,5.0
13500,Шевченківський,1,4.0,1,40.0,5.0,7.0
13000,Святошинський,1,8.0,1,35.0,12.0,17.0
35000,Печерський,1,4.0,1,53.0,19.0,24.0
25000,Голосіївський,1,7.0,1,43.0,16.0,9.0
9500,Оболонський,1,5.0,1,36.0,8.0,9.0
12000,Печерський,2,5.0,1,56.0,9.0,5.0
12000,Голосіївський,1,22.0,1,44.0,9.0,25.0
49500,Дарницький,2,13.0,1,88.0,30.0,23.0
40078,Шевченківський,1,13.0,1,64.0,13.0,27.0
10000,Шевченківський,1,4.0,1,39.0,7.0,9.0
17000,Шевченківський,1,13.0,1,33.0,8.0,32.0
41986,Печерський,2,12.0,1,55.0,25.0,24.0
23000,Святошинський,1,12.0,1,45.0,15.0,17.0
11000,Голосіївський,2,2.0,1,55.0,9.0,14.0
26000,Подільський,1,3.0,1,46.0,15.0,10.0
16000,Дарницький,2,9.0,1,48.0,15.0,24.0
30536,Шевченківський,1,6.0,1,42.0,12.0,8.0
26719,Голосіївський,1,7.0,1,37.0,12.0,15.0
20000,Шевченківський,1,19.0,1,65.0,5.0,22.0
12000,Голосіївський,1,4.0,1,35.0,10.0,24.0
20000,Святошинський,2,13.0,1,72.0,12.0,24.0
10000,Шевченківський,1,8.0,1,29.0,7.0,9.0
9000,Дарницький,2,1.0,1,35.0,5.0,14.0
11000,Оболонський,2,4.0,1,50.0,7.0,9.0
15000,Шевченківський,1,2.0,1,38.0,12.0,16.0
10999,Дніпровський,2,4.0,1,47.0,7.0,9.0
9000,Оболонський,1,6.0,1,34.0,8.0,16.0
18000,Голосіївський,1,16.0,1,60.0,25.0,23.0
45000,Печерський,2,20.0,1,86.0,18.0,25.0
14000,Дарницький,1,7.0,1,34.0,8.0,9.0
20000,Святошинський,1,4.0,1,45.0,12.0,25.0
16000,Оболонський,2,9.0,1,57.0,10.0,12.0
14000,Дарницький,1,5.0,1,45.0,9.0,25.0
9000,Святошинський,1,4.0,1,36.0,8.0,9.0
6500,Шевченківський,1,5.0,1,32.0,6.0,5.0
23000,Дарницький,1,10.0,1,45.0,18.0,25.0
57254,Печерський,2,10.0,1,78.0,35.0,20.0
12000,Подільський,1,8.0,1,25.0,3.0,8.0
15000,Подільський,1,4.0,1,45.0,12.0,4.0
43895,Голосіївський,2,11.0,1,68.0,19.0,32.0
15000,Голосіївський,1,6.0,1,53.7,12.0,25.0
7600,Оболонський,1,7.0,1,22.0,5.0,9.0
49620,Голосіївський,2,19.0,1,65.0,5.0,30.0
49620,Голосіївський,1,11.0,1,48.0,15.0,24.0
20000,Подільський,1,5.0,1,56.0,20.0,6.0
15000,Оболонський,2,13.0,1,57.0,,
17000,Дніпровський,2,23.0,1,60.0,20.0,25.0
10000,Печерський,1,5.0,1,32.0,6.0,5.0
15268,Голосіївський,2,16.0,1,65.0,12.0,25.0
165000,Голосіївський,2,3.0,1,66.0,12.0,16.0
10000,Оболонський,2,4.0,1,48.0,5.8,9.0
11999,Подільський,1,2.0,1,30.0,5.0,9.0
10999,Шевченківський,2,3.0,1,47.0,7.0,5.0
13000,Печерський,2,3.0,1,56.0,6.0,9.0
16000,Шевченківський,2,7.0,1,50.0,10.0,9.0
14000,Подільський,1,4.0,1,30.0,7.0,5.0
53437,Голосіївський,2,8.0,1,65.0,25.0,23.0
10000,Шевченківський,1,2.0,1,38.0,8.0,5.0
53437,Печерський,2,10.0,1,100.0,45.0,10.0
11500,Дніпровський,2,3.0,1,56.0,8.0,9.0
16000,Голосіївський,2,4.0,1,45.0,6.0,5.0
16000,Святошинський,2,3.0,1,72.0,15.0,16.0
21999,Голосіївський,1,4.0,1,49.0,23.0,13.0
16500,Дарницький,1,4.0,1,30.0,6.0,12.0
14500,Голосіївський,1,6.0,1,38.0,9.0,14.0
16000,Дарницький,2,6.0,1,68.0,12.0,25.0
16000,Подільський,2,2.0,1,57.0,20.0,5.0
18000,Шевченківський,2,28.0,1,47.0,20.0,31.0
19000,Шевченківський,1,8.0,1,55.0,15.0,24.0
21000,Голосіївський,1,6.0,1,45.0,15.0,8.0
8000,Дарницький,2,5.0,1,56.0,8.0,9.0
152675,Печерський,2,12.0,1,150.0,20.0,21.0
14000,Шевченківський,1,8.0,1,39.0,8.0,9.0
12000,Голосіївський,2,17.0,1,63.0,15.0,17.0
11500,Дніпровський,1,15.0,1,35.0,8.0,16.0
45803,Печерський,1,6.0,1,43.0,10.0,22.0
12500,Оболонський,1,4.0,1,38.0,7.0,9.0
12000,Шевченківський,2,1.0,1,52.0,6.0,9.0
18000,Дніпровський,1,15.0,1,52.0,16.0,25.0
17000,Оболонський,1,12.0,1,34.0,8.5,16.0
11200,Дніпровський,1,2.0,1,23.0,3.0,25.0
57254,Печерський,2,2.0,1,87.0,17.0,23.0
24810,Шевченківський,2,16.0,1,72.0,13.0,24.0
36261,Печерський,1,22.0,1,50.0,15.0,25.0
45803,Голосіївський,1,14.0,1,50.0,30.0,25.0
8000,Дарницький,1,3.0,1,40.0,8.0,16.0
22000,Шевченківський,1,20.0,1,45.0,12.0,25.0
8500,Оболонський,1,8.0,1,38.0,9.0,12.0
15000,Дарницький,1,4.0,1,37.0,10.0,10.0
13500,Дарницький,1,14.0,1,38.0,9.0,25.0
16000,Дніпровський,1,21.0,1,41.0,9.0,26.0
14500,Шевченківський,1,4.0,1,38.0,8.5,6.0
41986,Печерський,1,6.0,1,55.0,25.0,24.0
12000,Дарницький,2,7.0,1,40.0,6.0,10.0
10500,Шевченківський,1,4.0,1,34.0,6.0,5.0
10500,Голосіївський,2,1.0,1,40.0,10.0,5.0
15700,Голосіївський,1,11.0,1,58.0,20.0,19.0
30116,Голосіївський,2,5.0,1,61.0,30.0,6.0
12000,Голосіївський,2,5.0,1,50.0,9.0,9.0
11000,Голосіївський,1,21.0,1,32.0,12.0,21.0
41986,Печерський,1,24.0,1,50.0,10.0,25.0
18000,Святошинський,2,12.0,1,50.0,7.0,26.0
53437,Голосіївський,2,5.0,1,65.0,15.0,30.0
49620,Печерський,2,5.0,1,65.0,45.0,5.0
34352,Подільський,1,2.0,1,40.0,15.0,5.0
41986,Печерський,1,9.0,1,52.0,12.0,15.0
38169,Дарницький,2,18.0,1,84.0,20.0,23.0
10000,Голосіївський,1,7.0,1,34.0,7.0,9.0
10000,Шевченківський,2,1.0,1,42.0,6.0,5.0
15000,Святошинський,2,4.0,1,60.0,10.0,5.0
15000,Шевченківський,2,2.0,1,47.0,15.0,9.0
26719,Голосіївський,2,5.0,1,45.0,1.0,5.0
18000,Голосіївський,2,5.0,1,42.0,10.0,24.0
18765,Подільський,2,2.0,1,60.0,9.0,3.0
61071,Голосіївський,2,3.0,1,62.5,15.0,21.0
6500,Дарницький,1,1.0,1,27.0,13.0,9.0
32062,Печерський,1,7.0,1,42.0,15.0,16.0
45803,Печерський,2,4.0,1,68.0,14.0,5.0
12000,Шевченківський,1,5.0,1,34.0,8.0,9.0
38169,Печерський,1,19.0,1,70.0,20.0,24.0
38169,Печерський,2,19.0,1,85.0,20.0,25.0
35000,Голосіївський,2,3.0,1,87.6,20.0,7.0
38169,Солом'янський,2,16.0,1,50.0,18.0,25.0
57254,Шевченківський,2,3.0,1,50.0,15.0,4.0
12000,Дарницький,1,3.0,1,40.0,8.0,22.0
57254,Печерський,2,5.0,1,80.0,22.0,25.0
45803,Дніпровський,2,20.0,1,56.0,20.0,30.0
